																															Class	blank	blank	blank	blank	blank	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	NA	NA	NA	NA	NA	NA
28	1.162	153.12654	Unknown	[M+H]+	ion correlated with 15; adduct linked to 15_[M+H-H2O]+	0.847	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.19	Sample_CPM015_019	153.12654:15399 154.12989:2045 155.13325:750		41581	47048	46962	30131	38976	40806	47224	45665	35956	36257	37365	34733	64005	64530	122426	129242	34853	130315	80577	41552	18181	83482	47872	128665	63497	165608	138847	76939	90976	130043	140195	60653	33803	65629	118535	64314	157917	126559	76615	107467	31417	16074	60256	82302	72754	90966	111579	93544	12382	103099	55361	103928	73272	49399	75758	80010	84908	56390	59990	22612	57305	53442	35895	38859	22330	12231	26441	76137	48860	67139	84120	25574	40939.533984375	39715.2845982143	74127.1842610677	6976.12560029461	4990.32986824576	38231.1101851437
29	1.853	155.04637	Unknown	[M+H]+		0.917	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	49.12	Sample_CPM016_020	155.04637:60273 156.04972:3737 157.05308:510		236	433	600	478	357	46554	51907	53414	48621	48641	46478	48374	96314	68139	210301	268850	57239	343453	240187	53106	15196	120852	97218	254512	91487	622985	665094	180831	335596	484256	393336	123579	30762	99685	286066	153780	596041	283768	185348	159548	61314	167862	104569	226278	95888	259213	281827	185217	89038	234741	84550	180344	155666	83389	164378	153194	133638	96204	122125	122446	129008	69861	42757	37333	242088	112893	8338	135545	73808	87258	156747	65199	420.642041015625	49141.23828125	178004.137402344	135.730447716464	2607.75944171569	141584.797194774
30	1.461	156.13675	Unknown	[M+H]+	ion correlated with 394; similar chromatogram in higher mz_548; similar chromatogram in higher mz_35; found in higher mz's MsMs_394	0.903	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	201.72	Sample_CPM013_017	156.13675:60240 157.1401:8727 158.14346:873		281	374	892	247	483	43824	47279	44769	42626	40611	39802	40204	8728	81806	272249	318091	27424	211659	119812	33831	27161	185139	73894	485712	249428	322907	169952	169001	130662	254529	265872	211843	70701	150496	347406	159599	218151	379843	151884	424584	41028	317291	99542	188475	218430	212123	207427	231092	100935	224831	61386	203574	131499	96111	145186	251967	63421	153727	171146	244726	82025	77449	72993	46127	443582	494191	274	180527	81087	67175	214887	69326	455.306265258789	42730.54296875	178598.732226563	260.571042365386	2753.83930349977	118082.887799942
31	0.795	158.15268	Unknown	[M+H]+	similar chromatogram in higher mz_378; similar chromatogram in higher mz_168; similar chromatogram in higher mz_173	0.972	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	237.53	Sample_CPM057_062	158.15268:153052 159.15603:21642 160.15939:221		10418	25417	20433	17713	14204	157118	157245	149373	149262	153292	139202	143548	200199	197452	281035	610546	66138	609589	460553	150805	63279	442839	266644	543783	365745	754728	802719	344848	547451	707593	192640	290327	114275	173699	689759	199141	613554	424959	87232	87846	69592	521866	313769	374518	108330	529768	153291	163996	501306	609345	114069	507410	380326	102633	29319	473838	655678	34053	45591	345910	288506	212796	126381	62446	1241519	634604	38134	120439	58606	295908	188370	285254	17636.859765625	149862.727678571	331282.567936198	5749.95589821785	6745.72745402759	248540.251328424
32	1.447	161.09564	Unknown	[M+H]+		0.931	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	100.26	Sample_CPM015_019	161.09564:342544 162.09899:59646 163.10235:6332		5482	3728	6208	3442	3836	400937	372867	364647	332597	330046	302162	284723	808508	563497	1527372	1445465	294361	2376284	1712395	697538	331070	1781160	759704	1445104	931449	2796297	1604996	738441	1138553	1685565	2400653	1015461	340344	943168	1628535	1074831	2495286	2023975	1350410	1761909	532683	2768247	774542	953381	674805	1769505	1848269	1792007	878645	1329260	876552	1750422	1022454	462574	1439228	950601	828762	695851	1009999	474359	725097	673836	293205	287188	2460602	682242	96247	915114	462973	896418	1398938	425429	4539.2125	341139.785714286	1163696.11367188	1228.10124246075	40892.0870703993	669023.695130556
33	9.928	161.13055	Unknown	[M+H]+		0.167	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.39	QCpool_004	161.13055:15220 162.1339:1021 163.13726:4085		2846	3304	2348	2440	1219	110141	85710	86281	80303	88793	80459	60735	90610	119723	81140	59575	110724	76596	71065	39672	62725	85209	109246	116559	111180	53080	87079	87042	66229	44147	51646	44219	87941	60110	76695	51449	38445	27010	122220	27719	92450	56560	67441	45462	60258	59936	47392	71382	100157	116713	55878	49960	63832	79510	41928	47823	63282	56027	57547	54805	57518	59318	105459	54103	26929	95778	5752	43333	84487	68049	48351	32145	2431.27861328125	84631.7505580357	67143.6424723307	776.333688594821	14600.8644841054	26250.0042304914
34	10.119	161.13193	Unknown	[M+H]+	found in higher mz's MsMs_497; found in higher mz's MsMs_488; found in higher mz's MsMs_541; found in higher mz's MsMs_1347	0.472	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.78	Sample_CPM014_018	161.13193:54017 162.13528:5496 163.13864:14656		6220	1796	3017	2898	1107	146817	145411	138638	98152	105090	110094	103416	177285	230911	146688	185546	194957	212011	194087	145360	80796	127975	214092	234632	360307	116295	178367	136596	155121	108201	122262	99392	118391	85467	290312	141994	196431	134272	299655	135193	134236	115484	134730	125748	115190	100717	83840	149021	143152	166347	141777	138272	122487	100127	67486	79069	107184	108368	108505	115961	111224	106072	134639	115000	83380	91039	3987	99014	132053	92509	64928	56076	3007.5	121088.138392857	137836.911271159	1963.06977077775	21512.4004775996	60253.3977736628
35	1.463	163.07307	Unknown	[M+H]+	ion correlated with 417; ion correlated with 548; found in higher mz's MsMs_548; found in higher mz's MsMs_417	0.958	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.5	Sample_CPM049_053	163.07307:260532 164.07642:37558 165.07978:3201		69755	70655	69502	60560	61413	83748	84306	82003	76242	72478	74860	69409	171032	84272	609381	170259	35226	124058	49592	55467	29543	80687	157347	444305	179600	122483	257679	49449	232749	292075	1247704	79768	55139	94535	126873	101035	184204	240303	72897	135041	43527	57545	150696	156751	73126	235217	755865	253909	84391	105477	95915	294311	108941	98441	281118	350712	2406548	92561	139021	1427370	154359	69610	66924	68807	465422	76490	42819	91877	101112	191804	115591	131925	66377.13125	77577.9497767857	237848.09358724	4948.76458329355	5842.78077026787	380857.433202315
36	0.619	163.0731	Unknown	[M+H]+		0.194	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	73.73	Sample_CPM019_023	163.0731:42458 164.07645:8375 165.07981:5448		126942	137210	126143	113498	122061	155902	154269	154560	156847	153259	144181	142741	216540	198587	379235	341970	112469	279107	224105	144053	63785	250319	210750	352677	210543	381317	343505	172672	270636	379857	374621	218475	146103	243023	360846	198072	369112	299867	247373	265880	131347	332441	223005	332894	208536	336379	370976	334607	292024	316699	205298	280875	241092	194925	301962	245764	268817	204086	251944	250742	215151	183834	125172	138385	438322	272431	105918	263551	170706	199417	280908	243402	125170.9203125	151679.904017857	253618.466276042	8586.94678780228	5747.01955054882	81713.8897462181
37	5.399	167.03296	Unknown	[M+H]+	found in higher mz's MsMs_1871; adduct linked to 24_[M+H-H2O]+	0.917	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6670.08	Sample_CPM029_034	167.03296:2454822 168.03631:293533 169.03967:26448		2629	15694	15202	10008	7335	1965253	1934048	1880798	1757982	1772849	1700903	1675673	9384939	4270022	12388739	11248534	966645	14803406	6632790	2978805	700283	4443809	5757669	10992800	6494896	10737376	9995246	5865232	5808276	15254730	7076574	3804997	880439	3974623	6849071	6585490	14134796	25241452	5657468	18770062	3171260	7663354	2582212	6540466	3087256	12300546	10846314	6555702	5398874	6276713	5670958	7493688	9740124	2728862	6938757	8249800	5893375	7060578	5901147	3171308	5717626	3157852	2240994	2252424	11952380	2424936	14197	6781464	2721293	5513744	5924302	3928989	10173.4112304687	1812500.94642857	6860011.12141927	5494.45334916951	114376.549470785	4586536.79366581
38	0.776	167.1165	Unknown	[M+H]+		0.639	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	192.7	Sample_CPM029_034	167.1165:96430 168.11985:16781 169.12321:14397		1200	3563	2337	495	828	50400	48418	54878	62218	54105	49982	49290	64961	41381	140185	149799	110246	696322	260674	197940	72854	451046	47080	102874	45290	347383	388858	157366	439666	156124	487278	170524	4557	79592	100375	334951	373438	542661	425000	718048	93363	169153	39189	51915	12759	92672	79696	92725	36046	76959	66931	136983	45764	21778	77230	67620	31050	121947	56870	25099	80024	31637	23291	20319	154924	110724	19849	59130	46333	53692	83574	26150	1684.70361938477	52755.9090401786	153531.153963216	1258.79041127944	4829.00052438996	169287.341278533
39	4.119	167.17668	Unknown	[M+H]+	ion correlated with 58; ion correlated with 17; ion correlated with 74	0.847	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	71.32	Sample_CPM038_042	167.17668:46581 168.18003:10559 169.18339:14303		46	260	52	28	73	16476	18128	16718	16444	15881	14676	14120	114775	42980	49289	51375	2617	54507	25285	10538	2986	66811	50760	37609	23041	41894	25678	14148	16290	58949	50770	66691	13200	53104	86571	59973	69293	56538	13501	51896	7664	24043	69163	135208	89874	226135	298889	189645	52279	153445	88300	171450	138699	59739	112295	132098	117305	87545	87633	5936	89292	46768	25957	27321	232194	42901	143	104493	40013	78909	169442	15403	91.7294067382813	16063.4139229911	72187.5217686971	95.224388951963	1337.9583884145	62056.6587813511
40	0.71	169.12007	Unknown	[M+H]+		0.903	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	491.33	Sample_CPM057_062	169.12007:128202 170.12342:23350 171.12678:5614		2053	2668	4822	787	2820	179191	182463	167691	170127	175206	165695	158577	327393	292635	461923	971315	66935	790300	495739	184610	32865	576256	382244	754546	470555	932597	973011	363458	550635	1002452	289196	356922	157592	209029	790277	240174	533058	597977	141813	266764	101988	371343	273446	390474	115868	534142	321228	231436	336238	685639	133232	580215	458185	107760	110039	557341	530595	103149	60137	319180	316861	188380	129422	52835	1325909	330603	3119	146123	67287	366873	273615	335559	2630.31268310547	171278.533482143	384508.137455241	1463.96463253152	8264.60005276109	281957.001142698
41	0.999	171.09895	Unknown	[M+H]+		0.861	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.79	Sample_CPM032_036	171.09895:19251 172.1023:2105 173.10566:1276		526	1738	661	790	674	20686	23173	24132	22746	20470	24432	20434	34641	31998	78557	101941	13938	81699	56882	18407	17650	100820	30151	111941	40937	81199	69472	49525	48273	55614	69336	50012	17902	39215	89003	46260	68700	82420	27226	45840	10796	202986	36665	37387	7242	61111	65607	54164	99933	66843	37686	74473	48239	22680	31912	55399	53476	25157	33240	61425	38004	18852	15901	15483	128428	119104	9995	35887	20607	40783	65559	75729	877.719738769531	22296.19921875	53838.5677164714	489.946506004611	1746.32264427374	34951.2584136944
42	2.791	171.13591	Unknown	[M+H]+		0.819	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.36	Sample_CPM035_040	171.13591:23772 172.13926:3522 173.14262:2431		1946	1273	1019	916	722	19994	19798	18503	17580	20022	15956	13740	22602	25222	40575	50788	22577	73851	31178	15843	15486	57351	28646	54122	33895	88533	87556	42209	56012	78574	87398	34913	13829	29054	53616	29641	107862	69963	33623	57511	13930	47588	25825	30596	183204	46029	41564	28212	24304	26730	22998	23102	23242	21714	40894	24043	21310	19607	32712	23441	24149	17802	11162	13675	44756	29144	1844	25986	15563	14661	30307	16261	1175.08072509766	17941.9993024554	38479.815435791	474.719100589794	2381.40737689421	29138.4934505744
43	1.001	172.16814	Unknown	[M+H]+		0.944	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	138.87	Sample_CPM038_042	172.16814:40023 173.17149:7008 174.17485:595		16849	17736	18246	15032	16507	58626	58470	67980	64425	60144	61110	57179	130127	109951	203321	211006	33241	261674	130973	53423	28198	214478	77635	187372	124262	200538	122586	95481	98911	163662	259043	146135	38308	136508	190542	118253	207009	238125	118354	253039	33640	125439	123070	145292	89584	245472	292616	264200	62576	191174	161131	217938	155481	72262	182373	165427	167722	127556	122026	17655	115083	78986	41246	57971	243454	117224	20185	179232	63154	109445	204268	34630	16874.104296875	61133.3643973214	139661.07360026	1240.15685556719	3823.57789564775	71811.7679234127
44	4.595	173.13158	Unknown	[M+H]+	ion correlated with 540; ion correlated with 96; ion correlated with 49; ion correlated with 205; found in higher mz's MsMs_663; found in higher mz's MsMs_540	0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.55	Sample_CPM048_052	173.13158:61079 174.13493:12237 175.13829:118476		3685	3094	611	446	687	21222	20915	19656	20589	20328	19679	18905	215760	35548	24783	19825	4348	37056	10931	27627	7448	32398	20723	20491	24927	11426	4922	7871	8920	42180	21587	73614	6281	28374	74044	33239	45419	42640	19836	104538	5615	26327	139878	29330	21997	236139	371394	224109	89231	97440	78395	179361	196118	44093	172726	448301	98740	311676	62675	11960	96893	94466	41723	83491	228779	20994	2028	74488	89464	90849	411773	7199	1704.70969848633	20184.6651785714	84906.7584228516	1554.5816945117	813.054740754264	103042.381877756
45	0.814	173.15034	Unknown	[M+H]+		0.931	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	177.11	Sample_CPM057_062	173.15034:98240 174.15369:13028 175.15705:11800		9465	4004	20486	7450	13232	156096	183030	159973	193640	175065	175612	177640	306915	272022	584595	567090	62070	270972	227751	105837	49244	339329	303269	722164	506980	423885	415758	174484	260242	426440	406520	216665	162915	439630	701662	232140	490169	388684	198225	321873	91544	154617	314888	381388	330000	612753	654914	427225	425401	601667	351492	561457	385684	213658	391303	446286	451163	303510	299074	458290	386481	288380	152568	159456	961300	457176	67651	440264	244717	347128	648951	322648	10927.3405273437	174436.770089286	365176.008658854	6301.37347055874	12911.2519929088	180321.902871518
46	0.82	174.98898	Unknown	[M+H]+		0.861	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	46.12	Sample_CPM057_062	174.98898:11480 175.99233:249 176.99569:1495		1139	1773	2507	1002	765	21457	21700	22847	22180	20761	20558	22427	50169	34022	62382	67924	8673	33786	27978	12935	11308	47996	32671	62984	37432	42211	35642	14066	24258	62335	48782	27439	18090	48831	55225	32091	49327	52708	27547	62580	8765	23923	29700	36779	25188	58963	74649	54806	39515	55517	36032	45230	39020	21547	52554	47048	44306	32092	29546	54497	37120	27331	13875	17862	103591	36769	5946	34494	25974	39997	56937	27574	1437.26619873047	21704.2511160714	38808.9337239583	704.885440966899	848.37100145481	18392.0567395302
47	1.456	175.11	Unknown	[M+H]+		0.764	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.9	Sample_CPM015_019	175.11:12522 176.11335:1792 177.11671:1005		912	2459	2224	1079	1170	20552	15349	15701	14151	15130	13429	13267	33390	27609	60000	57661	13896	98747	63051	28485	15193	70159	35053	60082	35343	107677	61535	30361	43774	61256	90390	42293	14513	40815	62580	43713	92973	74540	53001	73979	23237	79709	30539	36492	30301	69745	74823	75478	28991	50567	38985	66644	44167	19476	60707	35754	34331	27635	44253	15047	32433	27783	13731	13201	101596	32476	5123	38328	19086	34488	56795	20610	1568.8201171875	15368.4891183036	46243.3451985677	716.007939745623	2473.10629536375	24653.729385209
48	10.114	175.14592	Unknown	[M+H]+	found in higher mz's MsMs_497; found in higher mz's MsMs_1276; found in higher mz's MsMs_305	0.458	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.11	Sample_CPM014_018	175.14592:34086 176.14927:7605 177.15263:4581		4881	4458	7948	6460	7276	85675	81655	67502	63620	70342	67529	43019	65466	97085	73570	89755	79088	108341	90027	88522	60780	85579	139432	111514	220450	69631	102638	90872	104066	79363	55466	56570	83528	44561	171798	78521	81382	55665	214889	47383	66167	67274	64630	54935	55599	71289	40425	84424	73904	68547	63046	69142	86249	63283	37650	50998	63099	52044	74667	80615	69230	55080	95924	70807	40083	48524	7105	58276	63662	47028	36187	49432	6204.75302734375	68477.2522321429	76254.4299153646	1504.70420065398	13823.1466556549	36637.6825684874
